年份,月份,类型,成员单位,交易对象,交易金额,企业类型,社会信用代码
2024,5,Supplier,物产中大化工集团有限公司,浙江弘润国际贸易有限公司,59458680,企业,91330400MADFJP102G
2024,5,Supplier,浙江物产经编供应链有限公司,浙江恒优化纤有限公司,2276712,企业,91330400MA2B8AHD6B
2024,5,Supplier,浙江物产经编供应链有限公司,浙江恒逸石化销售有限公司,275247248.9,企业,
2024,5,Supplier,物产中大化工集团有限公司,浙江敦和实业有限公司,639806,企业,91330102MA2B0P1R6A
2024,5,Supplier,物产中大嘉悦（浙江）能源有限公司,浙江敦和实业有限公司,36814820,企业,91330102MA2B0P1R6A
2024,5,Supplier,物产化工（浙江自贸区）有限公司,浙江敦和实业有限公司,4348000,企业,91330102MA2B0P1R6A
2024,5,Supplier,物产中大（海南）发展有限公司,浙江新胜油脂科技有限公司,121500,企业,91330481MA28AKWY9P
2024,5,Supplier,物产中大乾睿能源化工（浙江）有限公司,浙江明日控股集团股份有限公司,4485000,企业,91330000142945392Y
2024,5,Supplier,物产中大化工集团有限公司,浙江明日控股集团股份有限公司,36033880,企业,91330000142945392Y
2024,5,Supplier,物产中大嘉悦（浙江）能源有限公司,浙江明日控股集团股份有限公司,9270000,企业,91330000142945392Y
2024,5,Supplier,物产中大（海南）发展有限公司,浙江明日控股集团股份有限公司,54306889.92,企业,91330000142945392Y
2024,5,Supplier,物产化工（浙江自贸区）有限公司,浙江桐昆国际贸易有限公司,13104000,企业,91330483MA2JE8TM0D
2024,5,Supplier,浙江物产化工集团宁波有限公司,浙江浙石化销售有限公司,42311819.1,企业,91330109MA2KGNH4X5
2024,5,Supplier,物产中大嘉悦（浙江）能源有限公司,浙江海晟能化工贸有限公司,3160500,\N,\N
2024,5,Supplier,物产中大欧泰有限公司,浙江润泰新材料科技有限公司,66031173.42,企业,91330109MAC1537T70
2024,5,Supplier,物产中大化工集团有限公司,浙江特产新天地纺织原料有限公司,2557293.6,企业,91330000691273955R
2024,5,Supplier,浙江物产经编供应链有限公司,浙江独山能源有限公司,63470468.08,企业,91330482MA28ARWQ2M
2024,5,Supplier,物产中大化工集团有限公司,浙江益善供应链管理有限公司,44100000,企业,91330102MA2J08JG1P
2024,5,Supplier,舟山聚能能源有限公司,浙江自贸区瑞海石油化工有限公司,20515000,企业,91330900MABM56KD4P
2024,5,Supplier,物产中大化工集团有限公司,浙江自贸区聚丰化工有限公司,649600,企业,91330901MA2A2T181N
2024,5,Supplier,物产中大欧泰有限公司,浙江自贸区聚丰化工有限公司,2348200,企业,91330901MA2A2T181N
2024,5,Supplier,物产中大乾睿能源化工（浙江）有限公司,浙江逸盛新材料有限公司,111282120,企业,91330211MA2AFXPF3N
2024,5,Supplier,物产中大嘉悦（浙江）能源有限公司,浙江青云实业有限公司,22115200,企业,91330109MA2H051731
2024,5,Supplier,物产中大欧泰有限公司,浙江青云实业有限公司,2687328,企业,91330109MA2H051731
2024,5,Supplier,物产中大化工集团有限公司,深圳万银国际贸易有限公司,218937400,企业,91440300MA5HF6XXX8
2024,5,Supplier,物产中大化工集团有限公司,湖南先导国际贸易有限公司,6268258.95,企业,91430100MA4PFG045J
2024,5,Supplier,物产中大欧泰有限公司,盘锦信汇新材料有限公司,3243110.4,\N,\N
2024,5,Supplier,物产中大化工集团有限公司,盛虹炼化（连云港）有限公司,41109391.76,企业,913207033983311165
2024,5,Supplier,物产中大欧泰有限公司,福建中翔供应链管理有限公司,13658400,企业,91350502MA2YLUFB3P
2024,5,Supplier,物产中大（海南）发展有限公司,福建永荣控股集团有限公司,842850,企业,91350182689391979H
2024,5,Supplier,物产化工（浙江自贸区）有限公司,福建永荣控股集团有限公司,8758000,企业,91350182689391979H
2024,5,Supplier,物产中大乾睿能源化工（浙江）有限公司,聚烯堂（南京）供应链有限公司,6674500,企业,91320191MA25MBKH1X
2024,5,Supplier,物产中大欧泰有限公司,舟山中曼昆仑能源有限公司,111520851.53,企业,91330900MA7DMGKD9X
2024,5,Supplier,物产化工（浙江自贸区）有限公司,苏州焱霖冉粮油贸易有限公司,10518289.2,企业,91320592MA235EPE2C
2024,5,Supplier,物产中大欧泰有限公司,茂名环星新材料股份有限公司,3162000,企业,91440900682448565K
2024,5,Supplier,物产中大化工集团有限公司,衢州华友资源再生科技有限公司,20088000,企业,91330800MA28FWG5XR
2024,5,Supplier,物产中大化工集团有限公司,译新包装科技（上海）有限公司,9914815,\N,\N
2024,5,Supplier,浙江物产化工集团宁波有限公司,贵州磷化经贸供应链有限公司,32470352.58,企业,91520100314396589Q
2024,5,Supplier,物产中大欧泰有限公司,贵州钢绳股份有限公司,1852393.6,\N,\N
2024,5,Supplier,物产化工（浙江自贸区）有限公司,远大物产集团有限公司,2522016,企业,91330201256107565A
2024,5,Supplier,物产中大（海南）发展有限公司,连云港石化有限公司,27702928.5,企业,91320700MA1TD1P403
2024,5,Supplier,物产中大乾睿能源化工（浙江）有限公司,逸盛大化石化有限公司,58897560,\N,\N
2024,5,Supplier,物产中大化工集团有限公司,逸盛大化石化有限公司,4341975,\N,\N
2024,5,Supplier,物产化工（浙江自贸区）有限公司,逸盛大化石化有限公司,178356000,\N,\N
2024,5,Supplier,浙江物产化工集团宁波有限公司,重庆华峰化工有限公司,6200802,企业,91500102556781535M
2024,5,Supplier,物产中大新立科技发展(浙江)有限公司,重庆市永川区长城汽车零部件有限公司,33600.77,企业,91500118MA5YQ6304F
2024,5,Supplier,物产中大化工集团有限公司,锦州市金穗虹粮食贸易有限公司,11850000,企业,91210700MA0YA4257A
2024,5,Supplier,物产中大化工集团有限公司,阿坝州高远锂电材料有限公司,20085792,企业,91513200095894667F
2024,5,Supplier,浙江物产化工集团宁波有限公司,陕西延长石油集团重庆销售有限公司,36660296.76,企业,91500105MAABNAAX1C
2024,5,Supplier,物产化工（浙江自贸区）有限公司,青岛博耐橡胶轮胎有限公司,2701440,企业,91370220MA3C7H2K4Y
2024,5,Supplier,物产中大化工集团有限公司,青岛山海水韵科技有限公司,835200,企业,91370220MA94CNG66J
2024,5,Supplier,物产中大化工集团有限公司,青岛恒晖瑞鼎供应链管理有限公司,949257.6,企业,91370220599005210H
2024,5,Supplier,物产中大欧泰有限公司,青岛恒晖瑞鼎供应链管理有限公司,1638456.6,企业,91370220599005210H
2024,5,Supplier,物产化工（浙江自贸区）有限公司,青岛鑫合通控股有限公司,5253696,企业,91370283MAD3DTA58Q
2024,5,Supplier,舟山聚能能源有限公司,青州轮道橡胶科技有限公司,12706991.39,企业,91370781MA3T3QL694
2024,5,Supplier,物产中大化工集团有限公司,黑龙江国贸新丰农产品有限公司,24898450.5,企业,91230900MA1CD1DR79
2024,6,Customer,物产中大欧泰有限公司,三江化工有限公司,570000,企业,91330400754945246P
2024,6,Customer,物产中大化工集团有限公司,上海东耀智创供应链有限公司,5261146.9,企业,91310115MAC0DRCJ5M
2024,6,Customer,物产中大欧泰有限公司,上海优浦橡胶有限公司,2901024,企业,91310115MA1H7FW31M
2024,6,Customer,物产中大（海南）发展有限公司,上海名石化工有限公司,\N,企业,91310115762205088B
2024,6,Customer,物产中大欧泰有限公司,上海宇忱石油化工有限公司,22763400.87,企业,91310120MA1HQHBW4H
2024,6,Customer,物产中大（海南）发展有限公司,上海持润石油化工有限公司,2418148,企业,91310117086183978L
2024,6,Customer,物产中大新材料科技发展（浙江）有限公司,上海朗晖数化科技股份有限公司,545000,企业,91310120759012699Y
2024,6,Customer,物产中大（海南）发展有限公司,上海汯美国际贸易有限公司,3095144.78,企业,91310115MA1K3UK372
2024,6,Customer,物产中大化工集团有限公司,上海浦耀农产品有限公司,1822056.72,企业,91310000086249818X
2024,6,Customer,物产中大化工集团有限公司,上海诺强贸易有限公司,1442132.69,企业,913101173244795052
2024,6,Customer,物产化工（浙江自贸区）有限公司,上海诺强贸易有限公司,4521927.13,企业,913101173244795052
2024,6,Customer,物产中大（海南）发展有限公司,上海金润能源有限公司,1140000,企业,913101203243075433
2024,6,Customer,物产中大农产品（浙江）有限公司,上海锐农贸易有限公司,323747.04,企业,91310117MA1J38RM6L
2024,6,Customer,物产中大化工集团有限公司,上海锐农贸易有限公司,304979.52,企业,91310117MA1J38RM6L
2024,6,Customer,浙江物产氯碱化工有限公司,上海马驹实业有限公司,4319760,企业,91310115MA7AD05U7K
2024,6,Customer,物产中大新材料科技发展（浙江）有限公司,东莞市宏川化工供应链有限公司,44160000,企业,91441900617560710F
2024,6,Customer,物产中大欧泰有限公司,东莞市宏川化工供应链有限公司,33958392.5,企业,91441900617560710F
2024,6,Customer,物产中大（海南）发展有限公司,东莞市星和能源有限公司,31301438.28,企业,91441900MACRM03H10
2024,6,Customer,浙江物产化工集团宁波有限公司,东衍化工（上海）有限公司,11109467.5,企业,91310000MA1K34UG6N
2024,6,Customer,物产中大新材料科技发展（浙江）有限公司,中化石化销售有限公司,2955000,企业,91310115MA1K3RDP4W
2024,6,Customer,物产化工（浙江自贸区）有限公司,中化石化销售有限公司,5953884,企业,91310115MA1K3RDP4W
2024,6,Customer,物产中大化工集团有限公司,中国供销粮油有限公司,999960.55,企业,91310108133755562E
2024,6,Customer,物产中大化工集团有限公司,中央储备粮扬州直属库有限公司,25967271.4,企业,91320000720603344A
2024,6,Customer,物产中大化工集团有限公司,中央储备粮连云港直属库有限公司,10035476.1,企业,91320700718511766K
2024,6,Customer,物产中大化工集团有限公司,中牧（上海）粮油有限公司,24305739.92,企业,91310120MA1HXFCCXC
2024,6,Customer,物产中大化工集团有限公司,丽水兴昌新材料科技股份有限公司,2205019.39,企业,91331100739931807U
2024,6,Customer,浙江物产化工集团宁波有限公司,云南三环中化化肥有限公司,4415557.28,企业,91530000772678786X
2024,6,Customer,物产中大欧泰有限公司,五峨九舟实业有限公司,61942300,企业,91500000MA5UF7BB4R
2024,6,Customer,物产中大化工集团有限公司,五得利集团兴化面粉有限公司,75388,企业,913212816725470250
2024,6,Customer,物产中大欧泰有限公司,任丘市华北石油冀东石化销售有限公司,6487985.81,企业,911309826010179244
2024,6,Customer,物产中大化工集团有限公司,南宁漓源粮油饲料有限公司,519840,企业,91450100745120867A
2024,6,Customer,物产中大乾睿能源化工（浙江）有限公司,厦门国贸化工有限公司,5977932,企业,91350200MA8TFTGN9U
2024,6,Customer,物产中大嘉悦（浙江）能源有限公司,厦门国贸化工有限公司,4302500,企业,91350200MA8TFTGN9U
2024,6,Customer,物产中大（海南）发展有限公司,厦门国贸化工有限公司,13785000,企业,91350200MA8TFTGN9U
2024,6,Customer,浙江物产化工集团宁波有限公司,厦门展祥能源有限公司,2898000,企业,91350205MA33R9FC0G
2024,6,Customer,物产中大新材料科技发展（浙江）有限公司,厦门展祥能源有限公司,10800000,企业,91350205MA33R9FC0G
2024,6,Customer,上海欧泰实业有限公司,厦门市登喜来进出口有限公司,9066816,企业,913502006999069803
2024,6,Customer,物产中大化工集团有限公司,厦门象屿化工有限公司,1946999.96,企业,9135020030311673XM
2024,6,Customer,物产中大嘉悦（浙江）能源有限公司,厦门象屿化工有限公司,5186500,企业,9135020030311673XM
2024,6,Customer,物产中大欧泰有限公司,厦门骏驰化工科技有限公司,1490655,企业,91350206094841563F
2024,6,Customer,浙江物产化工集团宁波有限公司,合众新能源汽车股份有限公司,10674695.51,企业,91330483307682069B
2024,6,Customer,浙江物产经编供应链有限公司,嘉兴市贝茵纺织品有限公司,82828113.44,企业,91330481MABRU42Q10
2024,6,Customer,浙江物产化工集团宁波有限公司,天津子安能源有限公司,4710000,企业,91120104MA07DR980B
2024,6,Customer,物产中大嘉悦（浙江）能源有限公司,天津子安能源有限公司,32975000,企业,91120104MA07DR980B
2024,6,Customer,浙江物产经编供应链有限公司,太仓兴蕾纺织科技有限公司,13257409.72,企业,91320585MA1XYUAU5H
2024,6,Customer,物产中大乾睿能源化工（浙江）有限公司,宁波宇群进出口有限公司,5105895,企业,9133020109697460XT
2024,6,Customer,物产中大化工集团有限公司,宁波宇群进出口有限公司,1805570,企业,9133020109697460XT
2024,6,Customer,浙江物产氯碱化工有限公司,宁波慧成化工有限公司,3213690,企业,91330281MA2CKKWGXW
2024,6,Customer,物产中大乾睿能源化工（浙江）有限公司,宁波申能贸易有限公司,27699276.68,企业,91330201MA2CL6GD0R
2024,6,Customer,物产中大化工集团有限公司,安徽华非国际贸易有限公司,13555035,企业,91340300343894747D
2024,6,Customer,物产中大化工集团有限公司,小鼎能源有限公司,59292600,企业,91330901307421256J
2024,6,Customer,物产中大嘉悦（浙江）能源有限公司,小鼎能源有限公司,49278303.73,企业,91330901307421256J
2024,6,Customer,物产化工（浙江自贸区）有限公司,小鼎能源有限公司,18260000,企业,91330901307421256J
2024,6,Customer,浙江物产经编供应链有限公司,山东一元化纤制品有限公司,6703.92,企业,91370323MA3ULPJR47
2024,6,Customer,物产中大欧泰有限公司,山东耐斯特炭黑有限公司,3717598,企业,9137050069443585X0
2024,6,Customer,物产中大化工集团有限公司,平原禾丰牧业有限公司,7384740.82,企业,91130423MA07P26B32
2024,6,Customer,浙江物产氯碱化工有限公司,广东仁信集团有限公司,2814885,企业,91445100707827132J
